model,eval_country,question_id,n_options,tv_distance,js_divergence,entropy_error,std_error,mean_error,top_option_match
noise,BRA,Q58,4,0.4047616198136243,0.1684298535515519,0.6130958213212239,0.3909711444355417,0.954967054252452,1.0
noise,BRA,Q59,4,0.19269613169886354,0.03779252782529495,0.14924515373951586,0.18910345008343343,-0.04117998221357855,0.0
noise,BRA,Q60,4,0.27484060066886895,0.06876890656871243,0.2742094692400707,0.2896312073583377,0.11860704213913298,0.0
noise,BRA,Q61,4,0.2687286078447483,0.10324608411605697,0.3569056332147027,0.26751209795714537,-0.7012360521712755,0.0
noise,BRA,Q62,4,0.23706953923928198,0.061900503212282965,0.2431719963880199,0.2377314276963578,-0.030468385648397156,0.0
noise,BRA,Q63,4,0.20536018497553632,0.06890608630276845,0.23614499477982553,0.1861509919621298,-0.40543095477574065,0.0
noise,BRA,Q64,4,0.23697499354245305,0.04680778467035893,0.19634884035221645,0.19204155137387957,0.2491332527061907,0.0
noise,BRA,Q69,4,0.18293146622896722,0.03711330206315506,0.14822003159743602,0.16511991036225637,-0.04914629465296638,0.0
noise,BRA,Q70,4,0.14947261308341753,0.028720246092832538,0.11291392454532367,0.1350623233181334,-0.09524201962003831,0.0
noise,BRA,Q71,4,0.2967445352690117,0.11573306755958154,0.4275692575012613,0.23358515412761938,-0.7867752486748603,0.0
noise,BRA,Q73,4,0.37609219661474247,0.16478511259114542,0.6120482531621554,0.32863500538730517,-0.951361107992275,0.0
noise,BRA,Q81,4,0.20837227476987913,0.04078323093278848,0.1671924770667026,0.196031614996369,0.24940817799401405,0.0
noise,BRA,Q99,3,0.6295416586159821,0.36216780238147894,1.318973943822295,0.5221524880820676,0.9453759161219953,1.0
noise,CHN,Q101,3,0.6392336173318174,0.38409582129386166,1.3814027589748565,0.6002890926334631,0.9657381155362603,1.0
noise,CHN,Q103,3,0.5926084106989835,0.3098950249257174,1.1488616829851794,0.48015122218504847,0.9102323523862631,1.0
noise,CHN,Q106,10,0.12752910391593922,0.016694772140409205,0.06675164727170335,0.20775662273704176,-0.02981727689497049,0.0
noise,CHN,Q107,10,0.1489598763962932,0.02297107251231014,0.09706416345087199,0.3049856011475489,-0.13534836145637996,0.0
noise,CHN,Q109,10,0.35174696304631853,0.12339808742965959,0.46163889223551635,0.6587479248894947,2.0705167542402125,1.0
noise,CHN,Q174,2,0.2450212557011351,0.046712378092578985,0.18092569899861566,0.0641507321852669,-0.2450212557011351,0.0
noise,CHN,Q176,10,0.14138436390078066,0.027257661226876412,0.11159267530581163,0.30941183346999823,0.3496951701587907,0.0
noise,CHN,Q177,10,0.32768439238236324,0.12178161095959057,0.5162601332708578,0.33166825703929703,2.1257519840145545,1.0
noise,CHN,Q178,10,0.6669215571869413,0.4254887753075077,1.934391444585677,1.3291116115399002,3.871312589480097,1.0
noise,CHN,Q179,10,0.7653587674937449,0.5519406484637577,2.497715560981975,1.8113105577420126,4.209789568355537,1.0
noise,CHN,Q195,10,0.3163763275131716,0.09684286895855956,0.41094026981887444,-0.7040573668986907,0.1580521978117364,1.0
noise,CHN,Q260,2,0.0048431281916585245,1.6920311616856797e-05,6.768045268978895e-05,2.345644088541654e-05,-0.004843128191658552,0.0
noise,CHN,Q261,82,0.36360751120480567,0.21763411318742124,0.6959739004926009,9.456804434076696,-12.881404125636891,0.0
noise,CHN,Q262,80,0.3478960558740849,0.20700744543080665,0.660744456033358,8.899452643327296,14.898151247602414,0.0
noise,CHN,Q275,9,0.49105317790818076,0.29156824607602166,1.0260416456486552,0.8354844275164195,1.4406373460089763,0.0
noise,CHN,Q288,10,0.3187969284831028,0.14753476696920537,0.5126587284597375,1.0478306388994532,1.355961407826741,0.0
noise,CHN,Q43,3,0.2776083668036304,0.063963948535808,0.25513684955324134,-0.038625795822170406,-0.3606097379506785,0.0
noise,CHN,Q50,10,0.26713706132670995,0.06589257727288834,0.25192801682548893,0.5976488566557241,-0.9569904308969255,0.0
noise,CHN,Q57,2,0.1397954709647239,0.014430173369300046,0.05714716726505442,0.01994039297421507,0.139795470964724,1.0
noise,CHN,Q58,4,0.602186367773681,0.3660323615095072,1.3536428797509767,0.7331250135988805,1.344752409004352,1.0
noise,CHN,Q59,4,0.43216619886011953,0.19578870053024838,0.7369847313366402,0.5350629909747816,0.4890861759700824,0.0
noise,CHN,Q60,4,0.4921484174776523,0.23334880937975191,0.8924464812410233,0.5974427490317701,0.5170312967712507,0.0
noise,CHN,Q61,4,0.42249817375433774,0.1913757437996662,0.7195789765074059,0.5243124997440052,-0.5496794682927231,0.0
noise,CHN,Q62,4,0.3122418129862622,0.15368526802927304,0.5346625199704964,0.44271373796780455,-0.5283865424626946,0.0
noise,CHN,Q63,4,0.3316584868125577,0.1608311690822298,0.5612399443468334,0.4541856940020452,-0.5889589805234339,0.0
noise,CHN,Q64,4,0.3078856531758044,0.1250367767957522,0.46085425851337347,0.3988317284130255,-0.5144678217731324,0.0
noise,CHN,Q69,4,0.3481602835678681,0.14122652296126775,0.5144020221846302,0.4192057011544863,0.6159339299927753,0.0
noise,CHN,Q70,4,0.3629824736409146,0.15737940928803323,0.567896961777403,0.4498617800685215,0.6353068223802818,0.0
noise,CHN,Q71,4,0.44922401739785345,0.21402656773282208,0.7316591674405786,0.5070715965584249,0.9199757304249685,1.0
noise,CHN,Q73,4,0.42675298620395774,0.19384057340278824,0.6754251036798327,0.4908893649943419,0.8025729852935637,0.0
noise,CHN,Q81,4,0.3449973433019208,0.1267974428884722,0.4913359452328101,0.4156888525764785,0.34283502727756643,0.0
noise,CHN,Q99,3,0.628875581961406,0.36151159882473427,1.3164779395115858,0.5353616431387862,0.94754308307003,1.0
noise,DEU,Q101,3,0.5283060109289617,0.22396833632445048,0.8683112265339921,0.24585405325980825,0.7836065573770492,1.0
noise,DEU,Q103,3,0.5991256830601094,0.31354558924074827,1.1664814324517512,0.4610310962032287,0.9101639344262296,1.0
noise,DEU,Q106,10,0.2035856573705181,0.04051740142263224,0.16109479710102104,0.3769089013859235,-0.3100929614873831,0.0
noise,DEU,Q107,10,0.3035260930888577,0.11548262227760112,0.5265759419471872,0.8501396426511478,0.18053596614950607,0.0
noise,DEU,Q109,10,0.3642714570858286,0.1292326606936706,0.48308169830681,0.7059407856808617,2.037591483699269,1.0
noise,DEU,Q174,2,0.05830388692579505,0.002461891626509092,0.009830781177810888,0.0034109780015832425,0.05830388692579502,1.0
noise,DEU,Q176,10,0.14782608695652177,0.0240477564809564,0.09648364073669446,-0.03382756020909694,-0.4959866220735787,0.0
noise,DEU,Q177,10,0.6773087071240109,0.44776630285928176,2.00267957122918,1.5655146326166687,3.961741424802113,1.0
noise,DEU,Q178,10,0.5908196721311479,0.36577477721439133,1.6396419457823928,1.2768632669204723,3.6704918032786917,1.0
noise,DEU,Q179,10,0.8005235602094243,0.6033390930338438,2.703499214668819,2.2659509034938874,4.337696335078535,1.0
noise,DEU,Q195,10,0.5342592592592597,0.267257113468532,1.2908608303998461,0.3870080254549877,2.9742063492063506,1.0
noise,DEU,Q260,2,0.013743455497382207,0.00013628000731180298,0.0005450685393060262,0.00018891825911715454,-0.013743455497382318,0.0
noise,DEU,Q261,82,0.2193685353083905,0.09083316296370313,0.30436933046561965,5.610931536436443,-3.8727972161914295,0.0
noise,DEU,Q262,80,0.20981675392670257,0.07842516342874431,0.26553314104068804,5.05631071069482,6.727879581151846,0.0
noise,DEU,Q275,9,0.38338797814207665,0.19124156227147024,0.7917718231042259,0.8055386929309447,-0.07868852459016518,0.0
noise,DEU,Q288,10,0.37109905020352807,0.1573778690113941,0.5627994808317238,1.1832500469220304,0.3141112618724575,0.0
noise,DEU,Q43,3,0.19792371925073354,0.04105208670947659,0.15145227404755124,-0.11129349471493188,0.0616113744075828,1.0
noise,DEU,Q50,10,0.2860434496379198,0.0937352995893447,0.3552226154558773,0.688950143708634,-1.6119157340355503,0.0
noise,DEU,Q57,2,0.04048582995951422,0.001184630075928254,0.004734631523853894,0.0016417979279468864,-0.04048582995951433,0.0
noise,DEU,Q58,4,0.5983256730137887,0.34855140795011386,1.3084064954095393,0.6926167283134506,1.3312541037426135,1.0
noise,DEU,Q59,4,0.4113545816733068,0.16796716885251717,0.6492409560545171,0.4895501252992779,0.4415670650730408,0.0
noise,DEU,Q60,4,0.44715984147952453,0.24664888828628187,0.8847763236497999,0.5921976627597525,0.7093791281373847,0.0
noise,DEU,Q61,4,0.33513513513513515,0.1529585524131603,0.5087366140578831,0.4205691021219804,-0.3054054054054052,0.0
noise,DEU,Q62,4,0.3942307692307693,0.1538432041922862,0.577871585502377,0.4468356219123478,0.1050295857988166,0.0
noise,DEU,Q63,4,0.3944323933477947,0.15476887656678695,0.5854654125315157,0.451909449741155,0.1319595083152567,0.0
noise,DEU,Q64,4,0.23829201101928385,0.0635878075754867,0.23799981102508894,0.2788665140714649,-0.26308539944903586,0.0
noise,DEU,Q69,4,0.37566137566137575,0.1668595163738822,0.6233880382829309,0.4736385384659201,0.5932539682539681,0.0
noise,DEU,Q70,4,0.29336043360433606,0.10888595429929515,0.4069769626480406,0.3738579440715678,0.41937669376693787,0.0
noise,DEU,Q71,4,0.335579514824798,0.10543772345650515,0.38326660964985604,0.36727817533170914,-0.12331536388140218,0.0
noise,DEU,Q73,4,0.3416723783413297,0.1079340642223363,0.3941573725401888,0.37608373019052066,-0.1271418779986293,0.0
noise,DEU,Q81,4,0.35326842837274,0.12623458209432575,0.477804889057988,0.4163336458117871,0.22600834492350463,0.0
noise,DEU,Q99,3,0.550601092896175,0.24948877102436057,0.9554855698680395,0.27306288419318114,0.8124590163934428,1.0
noise,EGY,Q101,3,0.613288851820962,0.3350382972369792,1.2348325857798879,0.4951260713956465,0.9282735613010843,1.0
noise,EGY,Q103,3,0.6633305532388101,0.4449936418071108,1.5500027678403407,0.7125336833208253,0.9941618015012511,1.0
noise,EGY,Q106,10,0.23003355704697998,0.06191672008067673,0.2692119533907458,-0.1255464415631744,-1.2449664429530198,0.0
noise,EGY,Q107,10,0.17368421052631594,0.043018817397574245,0.1889808903276502,-0.19116732252497926,-0.9043859649122812,0.0
noise,EGY,Q109,10,0.4365553602811954,0.22043366485263538,0.8926730415792261,0.8735032766777469,2.905975395430582,1.0
noise,EGY,Q174,2,0.006482281763180692,3.031249217135771e-05,0.0001212474211362835,4.202174268413961e-05,0.006482281763180886,1.0
noise,EGY,Q176,10,0.16014234875444852,0.03398443509710609,0.13162408428429018,0.14429234580839445,0.9252669039145918,1.0
noise,EGY,Q177,10,0.604286964129484,0.37450573177901336,1.708499341922287,1.2744411699467184,3.710848643919512,1.0
noise,EGY,Q178,10,0.6459595959595963,0.43067686524877563,1.9272464178661166,1.6033788524369033,3.90740740740741,1.0
noise,EGY,Q179,10,0.8548117154811717,0.6715393971266772,3.0011983918860974,2.5020756743722212,4.433891213389122,1.0
noise,EGY,Q195,10,0.29070567986230655,0.11557848063678137,0.4280871884797248,-0.14462353921804372,-1.1385542168674707,0.0
noise,EGY,Q260,2,0.017499999999999988,0.00022099165124346652,0.0008838312130248216,0.00030634384655231495,0.01750000000000007,1.0
noise,EGY,Q261,85,0.453774509803922,0.26044360901964797,0.905872510457157,11.240429194325884,-13.383186274509853,0.0
noise,EGY,Q262,81,0.43169753086419804,0.24085531728343687,0.8363315772040778,10.025360218794892,16.350216049382723,0.0
noise,EGY,Q275,9,0.4500000000000001,0.22190647244083278,0.824674474213392,0.5247673691313439,1.4024999999999999,0.0
noise,EGY,Q288,10,0.44685816876122103,0.2317717116232242,0.8528392005181984,1.4762985998954998,0.5080789946140039,0.0
noise,EGY,Q43,3,0.5718758895530887,0.27706262032923257,1.046533779209446,0.3049259176284044,-0.8411614005123829,0.0
noise,EGY,Q50,10,0.20984153461217692,0.05100150778026684,0.19268049490125128,0.48475019615747783,0.8060884070058378,0.0
noise,EGY,Q57,2,0.426482873851295,0.17504023759369486,0.621086122345904,0.23901655548380007,-0.42648287385129513,0.0
noise,EGY,Q58,4,0.6841666666666666,0.42728096733689436,1.6163595107400923,0.8242842842583191,1.4266666666666674,1.0
noise,EGY,Q59,4,0.3573811509591327,0.1313008828120031,0.4707624006126516,0.38138248513746165,0.6901584653878234,0.0
noise,EGY,Q60,4,0.38573811509591327,0.15578369576437107,0.5419866204468955,0.4040813572992987,0.8402835696413677,1.0
noise,EGY,Q61,4,0.3053691275167786,0.13018261790094154,0.4479723811778178,0.3899393429746274,-0.5964765100671143,0.0
noise,EGY,Q62,4,0.2966101694915255,0.07648386712724314,0.2895064320523435,0.30839654909999237,-0.035593220338983045,0.0
noise,EGY,Q63,4,0.3109540636042404,0.12726858591695395,0.43069469018356177,0.3709729422018818,-0.6492932862190814,0.0
noise,EGY,Q64,4,0.22804774083546467,0.052412169931156,0.19567293359124993,0.20298004051156504,0.4735720375106567,0.0
noise,EGY,Q73,4,0.40688259109311753,0.18808230870454035,0.6528548768774609,0.4436167363267297,-0.9595141700404861,0.0
noise,EGY,Q81,4,0.19360902255639098,0.037814914555052224,0.15344241800696556,0.17230494887702663,-0.00805585392051622,0.0
noise,EGY,Q99,3,0.661662496524882,0.43910937448646403,1.5349206565066058,0.7166776364714996,0.9933277731442871,1.0
noise,GBR,Q101,3,0.3949554194516471,0.11795777366997483,0.4744045827250929,0.06796767212442734,0.5706455894719336,1.0
noise,GBR,Q103,3,0.5503937609858749,0.2474605291711038,0.9504732447849841,0.2968882691054415,0.8219158032657041,1.0
noise,GBR,Q106,10,0.17375698714900262,0.033468081675542535,0.12662101003039883,0.13136534863524574,-0.3964708577802867,0.0
noise,GBR,Q107,10,0.21834218362342225,0.06989467209058778,0.29433135146850287,0.5916229927518035,0.19138498172575336,0.0
noise,GBR,Q109,10,0.35404550205504615,0.13605183456577052,0.49432864194892545,0.9096244477853213,1.7134249783003845,0.0
noise,GBR,Q176,10,0.20836491091734913,0.050491766278135994,0.21068919087477367,0.29948439849395525,-0.34218720013775883,0.0
noise,GBR,Q177,10,0.5754967106460138,0.34400199239089857,1.5531274787943619,1.1500128932941205,3.566629526965813,1.0
noise,GBR,Q178,10,0.4610007812231726,0.23694795679541517,1.0148182071913099,0.8356312571171904,3.00408254664729,1.0
noise,GBR,Q179,10,0.6914458625286921,0.47011650187141285,2.128323466347244,1.6561670647608686,4.015653369137146,1.0
noise,GBR,Q195,10,0.24624394739182373,0.06260993405194429,0.27075089709119515,-0.1754567855674809,0.9604718110175323,1.0
noise,GBR,Q260,2,0.017746737114955585,0.0002272695287398969,0.0009089349218005527,0.0003150459321667465,-0.017746737114955558,0.0
noise,GBR,Q261,82,0.21928378287992317,0.08707620869947137,0.2885759448440579,5.084542712095594,-9.68073597387479,0.0
noise,GBR,Q262,80,0.20363368175646762,0.07178937803067259,0.24037949934433556,4.530797825008182,8.25570731841104,0.0
noise,GBR,Q275,9,0.41163932671819425,0.19626631510091025,0.7351233795488961,0.7728676536612524,-0.08710383148379153,0.0
noise,GBR,Q288,10,0.2348599325852484,0.08141514277066678,0.2869453466546834,0.6693322061502678,-0.3693079561340129,0.0
noise,GBR,Q43,3,0.14469276580458884,0.020519502236943404,0.07828420330336949,0.06581785805345175,0.24748744569559022,1.0
noise,GBR,Q50,10,0.24602337507817254,0.07508704883850176,0.281120411563784,0.6869898259021432,-1.2307231869242505,0.0
noise,GBR,Q57,2,0.03874634612340952,0.0010848459574499085,0.00433612243027981,0.0015035399703575147,-0.03874634612340966,0.0
noise,GBR,Q58,4,0.5529728329973191,0.31559638252192845,1.17515542554696,0.6349148247292384,1.2779671813326057,1.0
noise,GBR,Q59,4,0.38700298719187765,0.156779174903115,0.6027090176955681,0.45900255804329493,0.5347507402478342,0.0
noise,GBR,Q60,4,0.4765328666125579,0.2544998672804628,0.851021748494456,0.563527805508754,0.9740630740976803,1.0
noise,GBR,Q61,4,0.3835916451622535,0.14998977418746332,0.534399095668443,0.4245128464007891,-0.04295503218814378,0.0
noise,GBR,Q62,4,0.46596821648420705,0.19486439986693743,0.7707790919968478,0.5324993930425951,0.46545330428453013,0.0
noise,GBR,Q63,4,0.4936267032809364,0.21173081397895133,0.8435103600334446,0.5561778746853635,0.48584154055434237,0.0
noise,GBR,Q64,4,0.2429171827992436,0.0511580444059002,0.19768431537083364,0.2550628011967828,-0.13945021998793727,0.0
noise,GBR,Q69,4,0.29610690668270756,0.0961664411251466,0.36431685118849133,0.35596011735794264,0.27754207100233863,0.0
noise,GBR,Q70,4,0.2997570705515564,0.09560429775550619,0.36916221484442335,0.35525228530605635,0.2620113199619496,0.0
noise,GBR,Q71,4,0.256249791802229,0.09122801891252152,0.3241207902692511,0.3159054552294617,-0.5133258156131841,0.0
noise,GBR,Q73,4,0.2687029913792012,0.11307802074873141,0.404335682100327,0.37116636325333585,-0.4969093094318078,0.0
noise,GBR,Q81,4,0.3113744221767384,0.12259089881495064,0.4558483220188292,0.4038595839019008,0.3929931629792862,0.0
noise,GBR,Q99,3,0.5325319999999178,0.23090687213081978,0.8898381630434836,0.32076628223935966,0.8175667488324245,1.0
noise,GRC,Q101,3,0.6257223949676375,0.3552595111677096,1.298026826900751,0.5163219937068992,0.9415292830146559,1.0
noise,GRC,Q103,3,0.6303095246236343,0.3650038813627897,1.3262372356372496,0.5512024889584575,0.9515180883062176,1.0
noise,GRC,Q106,10,0.18919278656795577,0.034964009397682516,0.13367370275271284,0.37734043382731874,0.18266570216483125,0.0
noise,GRC,Q107,10,0.2112177381287472,0.05908019026431059,0.2269024457255573,0.6008843268582398,0.7955547875168136,0.0
noise,GRC,Q109,10,0.2739220695672997,0.06848188215906316,0.2590033488134833,0.5430142840190983,1.3148032123272797,0.0
noise,GRC,Q174,2,0.3498101732022908,0.10467860286142465,0.38968485745507353,0.1427426099796068,-0.3498101732022909,0.0
noise,GRC,Q176,10,0.2448783871868415,0.057703366633215084,0.21944269444141584,0.6510132333278755,-0.2262983733031998,0.0
noise,GRC,Q177,10,0.660802040762027,0.4193463211640365,1.869204614591421,1.5400896775013695,3.8823615833067135,1.0
noise,GRC,Q178,10,0.48503338532007995,0.23757031874602008,1.0772204928996838,0.7187441870673377,3.0588426121401575,1.0
noise,GRC,Q179,10,0.837372530536075,0.6269010130250628,2.853508921621193,2.119816678895357,4.353313927196458,1.0
noise,GRC,Q195,10,0.47222830892769396,0.2422438584263241,1.0681984763132228,0.7752406947323269,3.0720995763956744,1.0
noise,GRC,Q260,2,0.0345725556010498,0.0008634038566276616,0.0034515493794019525,0.0011966936765431813,-0.03457255560104966,0.0
noise,GRC,Q261,85,0.25904670723139656,0.11078486609182436,0.36804571555641985,6.373737802335768,-3.0310414813452553,0.0
noise,GRC,Q262,81,0.23363683204732286,0.0884386940015538,0.29850478230333977,5.1586688268047745,6.998071256218196,0.0
noise,GRC,Q275,9,0.4560644287488955,0.2194608669802188,0.8025269803645751,0.6683799679114661,1.042715344934504,0.0
noise,GRC,Q288,10,0.3171026951522703,0.14205601921435929,0.4882493653926021,1.0962708494120799,1.0460242372489477,0.0
noise,GRC,Q43,3,0.2564299460304441,0.0566632873593942,0.22500242963330708,-0.0505369178069931,-0.3232736305745414,0.0
noise,GRC,Q50,10,0.21650738071237605,0.066899472402946,0.23866734490021058,0.6894636342723461,0.5164941517901989,0.0
noise,GRC,Q57,2,0.414731736718406,0.1618619131078347,0.5795245004812921,0.22071951991137156,-0.414731736718406,0.0
noise,GRC,Q58,4,0.6661899462862115,0.4149905244240929,1.558669122208171,0.8150976348149261,1.4114443759164472,1.0
noise,GRC,Q59,4,0.2707618568157413,0.06993613536191537,0.2668846668966147,0.30025395564399837,0.19927895980719113,0.0
noise,GRC,Q60,4,0.32940136500091205,0.13792125718263992,0.5112495504319381,0.4209186618601768,0.5575836647533248,0.0
noise,GRC,Q61,4,0.4019850990388985,0.1848875768599194,0.6254854794609761,0.4725401651495045,-0.7983634406719853,0.0
noise,GRC,Q62,4,0.2835917039882268,0.11893481594735467,0.40717560912839246,0.3664242683275213,-0.5707143348989625,0.0
noise,GRC,Q63,4,0.2906834420838676,0.11859559368998777,0.40957434509565904,0.3673762125815154,-0.5784262771747044,0.0
noise,GRC,Q64,4,0.1567671791831905,0.032593737511286865,0.12232517913228702,0.16547012189507826,0.336220105820797,0.0
noise,GRC,Q69,4,0.26072294353616055,0.07892514935803008,0.3055639907432528,0.30985124621450555,0.34925620148510683,0.0
noise,GRC,Q70,4,0.2895842397372175,0.07427283539495416,0.29209417944084604,0.30645199978904925,0.11030047923705011,0.0
noise,GRC,Q71,4,0.3682794133777939,0.1504195211538635,0.5203829479125379,0.3847490943356815,-0.8434112600592671,0.0
noise,GRC,Q73,4,0.35507488984544266,0.1545992239746173,0.5158539803189095,0.3988470806711426,-0.7908802181125827,0.0
noise,GRC,Q81,4,0.29206671742429924,0.0701023755950887,0.2669745213392938,0.30225891680009576,-0.019431858807164915,0.0
noise,GRC,Q99,3,0.6317726565285171,0.36892404602580225,1.3369378017102895,0.5679077751804218,0.9554777859455053,1.0
noise,IDN,Q101,3,0.28645592079538296,0.06768385952664621,0.2699893570626739,-0.034850515377726876,0.3745208001355408,1.0
noise,IDN,Q103,3,0.4861400062106009,0.1837548787216144,0.7242909869583601,0.1855099341573787,0.7209842466982862,1.0
noise,IDN,Q106,10,0.2303336916230238,0.06358485659710834,0.25635925107604995,-0.09742571648334142,-1.31502888416827,0.0
noise,IDN,Q107,10,0.22936828778445034,0.054637873729074055,0.22085523677557095,-0.1409728769052374,-1.144193161308321,0.0
noise,IDN,Q109,10,0.22851177745973494,0.05597381568960891,0.2341999054928281,-0.2209228607055036,1.006464745951587,1.0
noise,IDN,Q174,2,0.07149820478285476,0.003709717460461358,0.014800778701333783,0.005138396404783752,-0.07149820478285474,0.0
noise,IDN,Q176,10,0.15011213605674623,0.024970193131250124,0.10134844071177174,-0.05596154131976672,0.5097567753284364,1.0
noise,IDN,Q177,10,0.3384995544505593,0.1319698474603898,0.5794316218221596,0.08594426321661608,2.156707909701489,1.0
noise,IDN,Q178,10,0.4491018446777955,0.20477876182212693,0.9296118221921126,0.2045951792030447,2.6979817136927755,1.0
noise,IDN,Q179,10,0.6659598339039282,0.43639321418760213,1.9901580103262453,1.4624418776098336,3.91711623442427,1.0
noise,IDN,Q195,10,0.3797418125982628,0.14998878199240323,0.6975757286911413,-0.06329617512712371,2.0920799203500087,1.0
noise,IDN,Q260,2,0.003474384070803027,8.707757181550908e-06,3.483081849509073e-05,1.2071490392340234e-05,-0.003474384070802916,0.0
noise,IDN,Q261,85,0.4003166386915795,0.20946027420483943,0.7123646313287608,10.204778559120562,-12.88647234476548,0.0
noise,IDN,Q262,81,0.37390661411563364,0.189332686729298,0.6394493862477866,8.947875993000306,16.085135912135314,0.0
noise,IDN,Q275,9,0.44432527104213804,0.22933028734185118,0.7838542872930714,0.9391248863497568,1.9783933698503797,0.0
noise,IDN,Q288,10,0.21784641675286565,0.06998837667536276,0.2650125710214759,0.4700128606823055,1.145085653536798,0.0
noise,IDN,Q43,3,0.24314485185175294,0.0671839485021663,0.23826982874205926,-0.13720003568581418,-0.016561460633214065,0.0
noise,IDN,Q50,10,0.21929696184407982,0.04483029400700028,0.1755373435748364,0.17573323978458877,-0.9882682267175671,0.0
noise,IDN,Q57,2,0.45361943754516176,0.21059623998210492,0.7291818166769556,0.2896921164549197,-0.45361943754516165,0.0
noise,IDN,Q58,4,0.45596621440072427,0.2570248611330587,0.9308665456853604,0.5493963999099799,1.1580149285291954,1.0
noise,IDN,Q59,4,0.3228569353702096,0.09768796429397722,0.3655487508489075,0.36128859456449947,0.1778272691090188,0.0
noise,IDN,Q60,4,0.255878993189144,0.051523871828953335,0.19914217598397532,0.25890145421862887,0.011545636907293044,0.0
noise,IDN,Q61,4,0.40659681340533266,0.16539347183197292,0.588336992121254,0.4043861815521077,-0.9042913508986348,0.0
noise,IDN,Q62,4,0.204566760222999,0.07230116885882976,0.2536619772462112,0.2778631551270404,-0.39135278651707583,0.0
noise,IDN,Q63,4,0.28878685772164575,0.0979211034533789,0.3410797862928503,0.30219327697608056,-0.63841130851117,0.0
noise,IDN,Q64,4,0.6004360313389965,0.3499577642036926,1.3133064002370027,0.7011324825614149,1.3336268711166508,1.0
noise,IDN,Q69,4,0.1961267627685126,0.06642163308067585,0.23802009290121617,0.26950001817863733,0.372923796620269,0.0
noise,IDN,Q70,4,0.22990675140531014,0.07928185880156077,0.2770136198083304,0.28176019287449205,0.49792344556714774,0.0
noise,IDN,Q71,4,0.29114580405932283,0.10093248498818003,0.3506079384304448,0.3121497810489705,0.6344868038851159,0.0
noise,IDN,Q73,4,0.23358775723226347,0.04343889579524887,0.16773345614445012,0.23483078277949998,0.05269328704009002,0.0
noise,IDN,Q81,4,0.358070328648589,0.1376344973219964,0.47757978867059725,0.37814330307863,0.7664720231362763,0.0
noise,IDN,Q99,3,0.3399528619968507,0.088589756012288,0.3572188446103617,0.013481451244617415,0.4755711620176092,1.0
noise,IND,Q101,3,0.35345990925691984,0.09831540762695626,0.3929674497630682,0.1311001915468648,0.5741593338998573,1.0
noise,IND,Q103,3,0.2483541829890881,0.04702715900659852,0.19158081148735961,-0.02067689915858717,0.3441063895534817,1.0
noise,IND,Q106,10,0.27078604251560945,0.08319697151796249,0.35839229959051533,-0.08458773415615584,-1.6436723429750018,0.0
noise,IND,Q107,10,0.2064981627195373,0.046854920454427414,0.19426928539878396,-0.16387080513061303,-0.9323510601923939,0.0
noise,IND,Q109,10,0.1497899963711602,0.02516195072607246,0.10326152902703845,-0.14652265511209572,0.3934979835617378,1.0
noise,IND,Q174,2,0.20054164613006398,0.030478059153183953,0.11937221299938539,0.04197920552943868,-0.20054164613006398,0.0
noise,IND,Q176,10,0.25624053711929756,0.07356067594307608,0.29019081759876064,0.22765156364312356,-1.4897019813185146,0.0
noise,IND,Q177,10,0.46484103189928627,0.20970624399507753,0.9887676928585063,0.37199815089257937,2.84574195299677,1.0
noise,IND,Q178,10,0.5191153666263765,0.2676209632578433,1.2360952861690784,0.7639137009585601,3.229776407695281,1.0
noise,IND,Q179,10,0.6244284344328475,0.3666976889071667,1.7281395390005165,0.9921155782580131,3.6436880840924575,1.0
noise,IND,Q195,10,0.32483991392114714,0.10828655249433305,0.5089017680576209,-0.1184249953001002,1.6649134588165375,1.0
noise,IND,Q260,2,0.010972152578816424,8.68538804235288e-05,0.00034739460724286797,0.00012040262900592236,0.010972152578816452,1.0
noise,IND,Q261,85,0.37406846738573085,0.19266512804987967,0.6757716587667311,8.640351211388278,-20.247570445964584,0.0
noise,IND,Q262,81,0.3529734399472133,0.17194668293234514,0.6062582968897088,7.425104369504545,18.214733980444137,0.0
noise,IND,Q275,9,0.32020186192424716,0.151295204636142,0.5623596191892606,0.38183524250094614,0.7175062996727877,0.0
noise,IND,Q288,10,0.11807901972149501,0.014165596564463418,0.056204646041973394,0.3050069139876701,0.03728656033020705,0.0
noise,IND,Q43,3,0.24651584435628052,0.06104268186614063,0.23591256693879403,-0.07557011948534131,-0.28352750902145774,0.0
noise,IND,Q50,10,0.18160800578535308,0.0337223645543239,0.12925071126998633,0.3106888881520078,-0.9331630419378723,0.0
noise,IND,Q57,2,0.3286022176550596,0.09019707564623779,0.3391076538267479,0.12314381715012707,-0.3286022176550596,0.0
noise,IND,Q58,4,0.6286906914476531,0.33844724776605656,1.3270643924514736,0.6127193351847277,1.3310628346950935,1.0
noise,IND,Q59,4,0.2964295230286599,0.0812948370816774,0.3139619223964951,0.26370283929839,0.5270081194504541,0.0
noise,IND,Q60,4,0.26369613832028566,0.07900837132955565,0.28910055448669136,0.28193525714404044,0.5223354218675487,0.0
noise,IND,Q61,4,0.16153946260229093,0.033585731653954384,0.12338058829631837,0.14936436325437308,-0.3875404383044554,0.0
